être	333	737	208	0.2558999999999969	72	81	60	pA_I
gentilles	199	218	173	0.6163000000000025	70	77	52	pA_I
et	218	226	203	0.14880000000000138	71	81	56	pA_I
propres	363	683	247	0.4690000000000012	68	82	51	pA_I
manger	209	234	187	0.310299999999998	76	80	65	pA_I
leurs	195	222	180	0.25850000000000506	67	78	55	pA_I
tartes	201	208	193	0.2633999999999972	65	75	52	pA_I
sans	195	204	189	0.14620000000000033	73	75	69	pA_I
faire	201	222	188	0.18540000000000134	69	75	62	pA_I
de	201	217	184	0.11749999999999972	73	77	69	pA_I
miettes	194	213	183	0.4596000000000018	71	78	60	pA_I
boire	194	215	167	0.24279999999999546	72	77	65	pA_I
le	220	228	203	0.1880000000000024	70	79	53	pA_I
thé	224	231	216	0.16449999999999676	69	77	50	pA_I
sans	224	232	218	0.16190000000000282	74	77	71	pA_I
en	214	221	203	0.12539999999999907	73	75	70	pA_I
renverser	256	736	190	0.6672000000000011	69	76	49	pA_I
porter	336	689	229	0.3014999999999972	68	79	51	pA_I
une	238	244	235	0.17490000000000805	76	76	76	pA_I
robe	236	244	224	0.23239999999999839	71	78	58	pA_I
sans	244	254	230	0.25329999999999586	70	75	51	pA_I
tache	235	674	182	0.40569999999999595	68	76	50	pA_I
raconter	245	345	157	0.5525999999999982	68	79	49	pA_I
de	168	179	156	0.10699999999999932	70	76	62	pA_I
leurs	181	194	165	0.14650000000000318	72	77	65	pA_I
voix	177	190	162	0.16689999999999827	69	74	63	pA_I
mielleuses	211	264	167	0.5404000000000053	74	79	62	pA_I
des	189	195	178	0.14099999999999113	70	76	61	pA_I
histoires	195	221	172	0.44130000000001246	66	74	54	pA_I
douces	253	726	162	0.30289999999999395	69	73	64	pA_I
et	178	195	169	0.11490000000000578	63	75	50	pA_I
tendres	189	221	169	0.49609999999999843	65	74	52	pA_I
et	212	292	188	0.22829999999999018	68	77	50	pA_I
de	162	190	148	0.19840000000000657	63	71	48	pA_I
temps	280	291	271	0.16449999999998965	66	76	45	pA_I
en	208	275	187	0.22460000000000946	70	76	53	pA_I
temps	209	237	195	0.24159999999999116	63	75	50	pA_I
agiter	258	304	221	0.5168000000000035	69	79	51	pA_I
leur	213	264	174	0.09749999999999659	69	72	59	pA_I
baguette	193	239	151	0.42739999999999156	65	73	50	pA_I
magique	241	703	151	0.49390000000001066	61	72	53	pA_L
								
regarde	334	440	251	0.4251999999999896	71	77	57	pA_B
le	254	353	128	0.1880000000000024	75	78	68	pA_I
gros	254	427	123	0.4544000000000068	75	82	50	pA_I
ca-	230	325	139	0.3194000000000017	73	82	54	pA_I
euh	243	276	215	0.3790000000000049	78	84	61	pA_I
gâteau	267	434	155	0.7578000000000031	71	85	48	pA_I
regarde	289	404	161	0.3405000000000058	74	80	58	pA_I
le	274	318	239	0.15930000000000177	73	75	67	pA_I
gros	279	309	233	0.3708000000000027	73	78	64	pA_I
gâteau	282	308	253	0.5405999999999978	67	76	47	pA_I
comme	248	291	234	0.216700000000003	67	71	51	pA_I
il	239	247	233	0.23579999999999757	69	70	67	pA_I
est	253	279	240	0.2149999999999892	67	72	54	pA_I
il	189	255	115	0.1174000000000035	66	70	60	pA_I
est	231	237	220	0.17610000000000525	72	74	67	pA_I
beau	263	295	218	0.3064999999999998	70	73	64	pA_I
hein	234	260	217	0.16319999999998913	65	71	59	pA_L
								
c'	216	228	205	0.13970000000000482	64	78	56	pA_B
est	216	228	205	0.13970000000000482	64	78	56	pA_I
une	196	205	187	0.0782999999999987	77	80	73	pA_I
cerise	303	563	170	0.5816999999999979	68	75	58	pA_L
								
ah	600	782	334	0.26319999999999766	75	83	68	pA_B
c'	301	469	260	0.2506999999999948	68	74	64	pA_I
est	301	469	260	0.2506999999999948	68	74	64	pA_I
une	249	260	227	0.13060000000000116	71	74	66	pA_I
cerise	320	429	229	0.7957000000000107	65	75	50	pA_L
								
hm	200	240	181	0.1833999999999918	64	72	53	pA_B
hm	210	253	186	0.24670000000000414	63	70	46	pA_L
								
je	NA	NA	NA	0.11020000000000607	50	52	48	pA_B
savais	186	238	117	0.330600000000004	58	66	50	pA_I
pas	196	291	127	0.1285999999999916	62	67	54	pA_I
moi	257	292	221	0.20199999999999818	61	69	46	pA_L
								
Marine	285	377	194	0.5714000000000112	73	79	53	pA_B
trouvait	315	690	252	0.3211999999999904	70	80	61	pA_I
les	233	258	212	0.15930000000000177	74	78	72	pA_I
fées	514	727	280	0.3889999999999958	71	76	66	pA_I
terriblement	244	309	195	0.6816000000000031	71	78	52	pA_I
ennuyeuses	201	253	169	0.8830000000000098	68	78	45	pA_I
malheureusement	189	216	162	0.7950999999999908	72	81	53	pA_I
elle	156	168	148	0.161200000000008	65	71	49	pA_I
en	152	164	148	0.12009999999999366	67	67	66	pA_I
était	155	180	79	0.3003000000000071	61	71	51	pA_I
une	193	203	172	0.309599999999989	61	66	53	pA_L
								
et	370	553	230	0.2283000000000044	75	81	59	pA_B
elle	333	713	263	0.2271999999999963	76	79	62	pA_I
avait	279	290	261	0.38640000000000896	76	78	74	pA_I
une	266	277	230	0.17749999999999488	76	78	72	pA_I
grande	256	363	142	0.7390000000000043	76	82	66	pA_I
euh	239	263	221	1.1685999999999979	73	79	49	pA_L
								
ça	208	209	205	0.18659999999999854	57	61	53	pA_B
c'	206	217	188	0.2582000000000022	64	74	52	pA_I
est	206	217	188	0.2582000000000022	64	74	52	pA_I
quoi	198	226	183	0.2541999999999973	65	71	49	pA_L
								
une	251	295	226	0.29749999999999943	71	75	55	pA_B
grande	255	287	224	0.7553000000000054	68	75	46	pA_I
bouillo-	237	257	219	0.633499999999998	67	72	57	pA_I
bouill-	246	263	150	0.9322000000000088	59	70	43	pA_L
								
c'	262	262	262	0.12000000000000455	61	68	55	pA_B
est	262	262	262	0.12000000000000455	61	68	55	pA_I
une	245	262	229	0.12009999999999366	71	73	67	pA_I
bouillote	307	467	228	0.26890000000000214	67	72	49	pA_I
ça	187	206	170	0.23749999999999716	58	69	43	pA_L
								
euh	257	259	251	0.12019999999999698	61	73	42	pA_B
non	234	253	221	0.238900000000001	66	73	54	pA_L
								
si	448	507	405	0.2483000000000004	60	69	46	pA_U
une	201	229	189	0.1950000000000074	69	75	56	pA_B
théière	237	346	196	0.5587999999999909	62	73	45	pA_L
Marine	284	365	202	0.3919999999999959	78	82	69	pA_B
aurait	246	282	233	0.1770000000000067	75	79	64	pA_I
préféré	317	637	249	0.49099999999999966	75	81	62	pA_I
être	218	269	205	0.17199999999999704	71	78	64	pA_I
une	258	268	236	0.10699999999999932	78	79	75	pA_I
sorcière	142	227	77	0.6490000000000009	66	78	48	pA_L
les	238	255	211	0.13500000000000512	76	82	65	pA_B
sorcières	220	251	200	0.6569999999999965	73	79	55	pA_I
elles	191	214	176	0.3299999999999983	70	77	51	pA_I
avaient	253	304	204	0.22499999999999432	77	81	70	pA_I
le	232	298	188	0.12000000000000455	77	80	72	pA_I
droit	223	265	187	0.2009999999999934	74	79	68	pA_I
de	203	257	178	0.1150000000000091	73	74	71	pA_I
se	186	191	182	0.13100000000000023	71	72	70	pA_I
salir	198	233	181	0.46699999999999875	74	78	67	pA_I
de	180	188	171	0.17499999999999716	63	74	47	pA_I
crier	229	278	194	0.4210000000000065	69	76	48	pA_I
de	189	215	167	0.18799999999998818	67	72	58	pA_I
patiner	231	320	199	0.5829999999999984	71	81	47	pA_I
et	171	190	149	0.10500000000000398	68	76	57	pA_I
de	165	179	147	0.10500000000000398	70	75	63	pA_I
naviguer	224	275	175	0.5280000000000058	73	77	63	pA_I
à	192	245	169	0.1280000000000001	71	75	65	pA_I
bord	216	225	195	0.14599999999998658	74	82	68	pA_I
d'	188	198	173	0.14400000000000546	72	74	67	pA_I
un	188	198	173	0.14400000000000546	72	74	67	pA_I
bateau	170	176	162	0.3160000000000025	63	71	54	pA_L
un	258	266	242	0.13299999999999557	66	77	49	pA_B
beau	219	255	186	0.17100000000000648	76	77	72	pA_I
jour	182	211	170	0.36299999999999955	67	70	52	pA_I
Marine	189	213	154	0.5139999999999958	73	79	52	pA_I
dit	255	685	147	0.30400000000000205	67	72	61	pA_L
								
je	287	321	246	0.1840000000000117	72	82	53	pA_B
veux	295	316	263	0.16499999999999204	76	80	72	pA_I
être	325	436	247	0.29000000000000625	71	80	61	pA_I
une	249	275	227	0.11199999999999477	76	78	73	pA_I
sorcière	207	343	156	0.6219999999999999	70	79	46	pA_L
								
sa	181	194	173	0.2190000000000083	64	72	48	pA_B
maman	185	250	164	0.30299999999999727	71	72	68	pA_I
sursauta	228	251	190	0.5430000000000064	68	77	51	pA_I
d'	189	740	148	0.4649999999999892	70	77	57	pA_I
horreur	189	740	148	0.4649999999999892	70	77	57	pA_L
								
sorcière	364	699	155	0.9369999999999976	73	84	51	pA_B
s'	204	222	186	0.4709999999999894	63	73	46	pA_I
écria	204	222	186	0.4709999999999894	63	73	46	pA_I
elle	254	322	165	0.35300000000000864	62	68	49	pA_I
tu	299	304	286	0.11599999999999966	70	81	54	pA_I
ne	251	286	209	0.08599999999999852	80	82	75	pA_I
te	209	223	187	0.12000000000000455	75	80	66	pA_I
sens	155	175	141	0.17799999999999727	69	75	57	pA_I
pas	217	255	185	0.11800000000000921	75	80	59	pA_I
bien	330	424	230	0.2079999999999984	74	77	68	pA_I
Marine	218	407	166	0.5069999999999908	69	75	47	pA_L
tu	261	293	211	0.1419999999999959	70	78	53	pA_B
devrais	227	287	193	0.29400000000001114	76	81	70	pA_I
avoir	199	271	164	0.37299999999999045	70	80	46	pA_I
honte	257	322	168	0.5380000000000109	63	74	49	pA_L
								
Marine	261	330	209	0.33099999999998886	72	78	51	pA_B
n'	229	313	189	0.3300000000000125	72	76	52	pA_I
avait	229	313	189	0.3300000000000125	72	76	52	pA_I
pas	210	223	193	0.16699999999998738	69	77	48	pA_I
honte	237	273	189	0.26400000000001	73	76	69	pA_I
du	183	189	179	0.1280000000000001	66	71	48	pA_I
tout	599	599	598	0.269999999999996	56	64	46	pA_L
elle	184	691	80	0.1559999999999917	69	73	58	pA_B
frappa	490	745	230	0.3370000000000033	72	80	55	pA_I
du	200	230	186	0.17300000000000182	71	76	65	pA_I
pied	247	424	203	0.28600000000000136	68	76	59	pA_I
et	195	419	176	0.12300000000000466	72	76	63	pA_I
hurla	180	202	158	0.3739999999999952	70	76	58	pA_I
je	249	334	193	0.2189999999999941	73	82	67	pA_I
veux	301	330	285	0.1700000000000017	74	78	70	pA_I
être	322	367	275	0.3050000000000068	72	81	61	pA_I
une	302	330	282	0.1280000000000001	72	74	71	pA_I
sorcière	327	342	299	0.6349999999999909	74	80	65	pA_I
j'	288	299	280	0.15100000000001046	70	74	64	pA_I
en	288	299	280	0.15100000000001046	70	74	64	pA_I
suis	295	313	278	0.1880000000000024	71	75	66	pA_I
sûre	311	337	288	0.3059999999999974	75	79	70	pA_I
et	274	288	263	0.07799999999998875	74	75	72	pA_I
certaine	262	649	173	0.6570000000000107	69	79	55	pA_L
								
les	194	202	179	0.18199999999998795	72	79	56	pA_B
autres	294	651	178	0.3569999999999993	70	78	60	pA_I
fées	178	212	158	0.20599999999998886	67	72	62	pA_I
s'	258	701	179	0.804000000000002	70	79	51	pA_I
approchèrent	258	701	179	0.804000000000002	70	79	51	pA_I
et	186	226	156	0.1570000000000107	65	74	50	pA_I
dirent	167	185	157	0.42099999999999227	63	70	55	pA_L
								
les	224	713	167	0.12399999999999523	71	75	64	pA_B
sorcières	332	726	249	0.632000000000005	75	80	65	pA_I
sont	190	212	173	0.20400000000000773	72	77	65	pA_I
d'	212	274	159	0.4490000000000123	72	80	52	pA_I
horribles	212	274	159	0.4490000000000123	72	80	52	pA_I
crâneuses	215	252	196	0.6239999999999952	72	80	51	pA_I
elles	174	179	166	0.18799999999998818	67	74	54	pA_I
concoctent	222	266	169	0.47800000000000864	69	79	52	pA_I
des	162	169	152	0.12999999999999545	65	71	53	pA_I
potions	148	207	67	0.35499999999998977	69	76	64	pA_I
dangereuses	226	271	77	0.507000000000005	72	79	58	pA_I
pour	297	749	153	0.14400000000000546	66	72	58	pA_I
vous	152	154	151	0.12000000000000455	62	66	51	pA_I
transformer	239	283	190	0.563999999999993	73	79	56	pA_I
en	190	233	168	0.12000000000000455	64	72	52	pA_I
crapaud	215	240	154	0.44899999999998386	63	79	50	pA_L
								
mais	216	221	210	0.13100000000000023	71	76	51	pA_B
rien	225	258	199	0.19299999999998363	73	74	70	pA_I
n'	245	259	222	0.12800000000001432	74	75	68	pA_I
y	245	259	222	0.12800000000001432	74	75	68	pA_I
fit	195	226	182	0.2560000000000002	60	64	51	pA_L
Marine	219	247	187	0.4899999999999807	75	80	51	pA_B
voulait	147	208	91	0.24500000000000455	72	76	66	pA_I
devenir	184	203	87	0.4519999999999982	72	77	60	pA_I
sorcière	125	172	88	0.5860000000000127	64	71	52	pA_L
								
une	262	293	235	0.1769999999999925	70	76	53	pA_B
fée	239	255	225	0.18799999999998818	67	75	62	pA_I
sorcière	295	721	227	0.6009999999999991	68	80	61	pA_I
ça	364	695	238	0.17500000000001137	66	68	64	pA_I
n'	246	736	215	0.7589999999999861	66	76	54	pA_I
existe	246	736	215	0.7589999999999861	66	76	54	pA_I
pas	273	299	260	0.16500000000002046	75	81	55	pA_I
en	297	309	277	0.125	77	80	66	pA_I
plus	346	708	235	0.32399999999998386	70	81	64	pA_I
hein	226	237	216	0.1839999999999975	64	69	55	pA_L
								
ben	125	201	81	0.24899999999999523	66	73	52	pA_B
pourquoi	175	198	168	0.39099999999999113	58	70	49	pA_I
pas	191	211	175	0.17500000000001137	61	66	54	pA_L
après	NA	NA	NA	0.2109999999999843	55	63	51	pA_B
il	93	94	92	0.08400000000000318	61	67	54	pA_I
n'	94	96	91	0.07500000000001705	67	67	66	pA_I
y	94	96	91	0.07500000000001705	67	67	66	pA_I
a	85	91	80	0.09399999999999409	64	66	61	pA_I
pas	79	79	79	0.16200000000000614	59	65	51	pA_I
de	174	174	174	0.049000000000006594	61	64	59	pA_I
règle	181	305	79	0.2109999999999843	62	66	53	pA_I
hein	186	198	177	0.16800000000000637	64	68	52	pA_L
								
je	212	232	184	0.1980000000000075	71	79	54	pA_B
n'	232	243	223	0.2580000000000098	67	78	47	pA_I
ai	232	243	223	0.2580000000000098	67	78	47	pA_I
que	355	363	345	0.17599999999998772	67	80	46	pA_I
faire	317	353	259	0.38400000000001455	73	80	66	pA_I
d'	215	259	200	0.19799999999997908	75	79	71	pA_I
une	215	259	200	0.19799999999997908	75	79	71	pA_I
sorcière	209	307	159	0.8400000000000034	74	82	60	pA_I
gronda	176	209	157	0.3340000000000032	68	73	59	pA_I
la	159	164	153	0.11100000000001842	68	69	67	pA_I
maman	151	160	141	0.2779999999999916	64	68	53	pA_L
je	220	281	173	0.20999999999997954	75	80	66	pA_B
veux	300	359	241	0.2400000000000091	73	78	66	pA_I
une	256	287	224	0.1279999999999859	76	78	71	pA_I
fée	321	343	224	0.285000000000025	73	78	70	pA_I
docile	292	405	180	0.542999999999978	76	81	67	pA_I
et	251	303	224	0.09400000000002251	73	76	71	pA_I
soignée	241	300	169	0.5249999999999773	72	78	56	pA_L
								
mais	266	319	218	0.146000000000015	75	79	58	pA_B
moi	393	489	318	0.22699999999997544	79	81	76	pA_I
je	411	475	373	0.12100000000000932	77	80	71	pA_I
veux	361	373	349	0.12999999999999545	77	80	73	pA_I
être	355	386	341	0.20600000000001728	74	80	67	pA_I
une	347	386	330	0.10499999999998977	75	77	71	pA_I
sorcière	278	442	82	0.695999999999998	73	81	48	pA_I
insista	199	216	186	0.38800000000000523	65	72	55	pA_I
Marine	173	188	160	0.48399999999998045	64	71	51	pA_L
								
dans	233	297	171	0.16300000000001091	72	81	57	pA_B
ce	316	337	297	0.19499999999999318	77	80	69	pA_I
cas	374	400	353	0.17900000000000205	72	82	53	pA_I
va	286	387	196	0.17900000000000205	76	83	68	pA_I
en	193	326	142	0.23900000000000432	67	80	55	pA_L
								
répliqua	198	222	185	0.4189999999999827	64	74	51	pA_B
la	179	186	172	0.14800000000002456	70	72	69	pA_I
maman	169	176	162	0.27499999999997726	67	70	56	pA_I
furieuse	182	264	72	0.7840000000000202	64	77	48	pA_L
								
cet	344	348	334	0.18799999999998818	75	83	55	pA_B
endroit	341	370	307	0.4310000000000116	76	85	63	pA_I
est	324	346	289	0.12000000000000455	79	83	72	pA_I
trop	332	335	327	0.18000000000000682	72	82	60	pA_I
beau	283	367	255	0.20199999999999818	72	80	58	pA_I
pour	305	367	257	0.15399999999999636	67	77	56	pA_I
toi	188	209	176	0.2189999999999941	71	79	57	pA_I
ta	233	238	229	0.16200000000000614	71	81	55	pA_I
place	400	684	233	0.17199999999999704	72	79	59	pA_I
n'	272	317	240	0.13300000000000978	70	75	61	pA_I
est	272	317	240	0.13300000000000978	70	75	61	pA_I
plus	262	276	248	0.18299999999999272	72	78	62	pA_I
ici	318	434	250	0.3189999999999884	74	78	69	pA_I
mais	253	426	177	0.1640000000000157	75	80	69	pA_I
bien	265	331	178	0.19700000000000273	72	76	66	pA_I
dans	248	272	232	0.09299999999998931	75	77	71	pA_I
le	199	232	176	0.16399999999998727	73	76	69	pA_I
bois	236	281	173	0.13400000000001455	76	82	65	pA_I
des	239	271	211	0.103999999999985	73	76	67	pA_I
sorcières	218	725	71	0.5889999999999986	67	76	49	pA_L
								
si	279	286	270	0.15800000000001546	66	73	53	pA_B
c'	298	316	270	0.17099999999999227	74	77	63	pA_I
est	298	316	270	0.17099999999999227	74	77	63	pA_I
comme	266	294	246	0.15000000000000568	73	78	59	pA_I
ça	272	283	245	0.17900000000000205	74	77	69	pA_I
je	268	277	260	0.09399999999999409	68	72	65	pA_I
m'	243	260	218	0.13399999999998613	73	75	72	pA_I
en	243	260	218	0.13399999999998613	73	75	72	pA_I
vais	174	218	160	0.24100000000001387	63	72	50	pA_L
								
soupira	192	225	171	0.4230000000000018	65	75	53	pA_B
Marine	182	203	167	0.3710000000000093	70	75	60	pA_I
en	179	183	162	0.11199999999999477	66	71	62	pA_I
s'	165	201	148	0.46700000000001296	67	72	57	pA_L
envolant	165	201	148	0.46700000000001296	67	72	57	pA_L
								
sa	175	199	157	0.1839999999999975	67	74	47	pA_B
maman	160	205	146	0.25899999999998613	70	76	68	pA_I
la	197	216	158	0.11400000000000432	74	76	70	pA_I
regarda	159	189	147	0.42900000000000205	67	73	57	pA_I
partir	212	680	77	0.5370000000000061	61	71	47	pA_L
								
elle	216	224	203	0.14400000000000546	68	75	48	pA_B
